project_name,class_name,wmc,cbo,dit,lcom,rfc,noc,numberOfLinesOfCode,numberOfMethods,numberOfVersionsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,defective
mylyn,org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::MediaWikiReferenceValidationRule,1.0,1,3,0,2.0,0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4286,0.0,0
mylyn,org::eclipse::mylyn::sandbox::tests::util::PdeProject,10.0,3,1,21,30.0,0,71.0,7.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8571,0.0,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListManager,0.0,0,1,0,0.0,0,0.0,0.0,3,1,1.0,1.0,0.333333,1.0,1.0,0.333333,0.0,0.0,0.0,164.0,0.0,0
mylyn,org::eclipse::mylyn::internal::tasks::core::TaskRepositoryAdapter,4.0,1,1,10,5.0,2,12.0,5.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,41.5714,18.5143,0
mylyn,org::eclipse::mylyn::internal::java::ui::actions::FilterMembersAction,9.0,2,1,10,14.0,0,41.0,5.0,20,2,39.0,7.0,1.95,35.0,5.0,1.75,4.0,6.0,0.2,164.0,67.4102,0
mylyn,org::eclipse::mylyn::internal::context::ui::TaskStructureBridge,13.0,3,2,55,18.0,0,41.0,11.0,23,3,65.0,16.0,2.82609,82.0,13.0,3.56522,-17.0,10.0,-0.73913,139.714,58.4791,0
mylyn,org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet,16.0,6,1,3,42.0,0,82.0,3.0,2,1,0.0,0.0,0.0,1.0,1.0,0.5,-1.0,0.0,-0.5,80.8571,0.0,0
mylyn,org::eclipse::mylyn::internal::wikitext::ui::editor::outline::Messages,2.0,2,1,1,3.0,0,9.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1
mylyn,org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::WikiWordReplacementToken,3.0,2,2,6,5.0,0,9.0,4.0,5,1,7.0,4.0,1.4,7.0,4.0,1.4,0.0,0.0,0.0,24.1429,10.8163,1
mylyn,org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskAttachmentHandler,6.0,10,2,15,29.0,0,48.0,6.0,11,3,65.0,19.0,5.90909,91.0,37.0,8.27273,-26.0,13.0,-2.36364,42.0,4.45934,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestFilter,50.0,13,2,45,57.0,0,142.0,10.0,11,3,74.0,24.0,6.72727,42.0,12.0,3.81818,32.0,12.0,2.90909,43.0,15.583,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::dialogs::AbstractWorkingSetDialogCOPY,34.0,2,1,171,83.0,1,212.0,19.0,2,2,68.0,68.0,34.0,87.0,87.0,43.5,-19.0,0.0,-9.5,77.5714,23.1429,0
mylyn,org::eclipse::mylyn::internal::jira::core::html::SingleCharReader,7.0,3,1,3,8.0,1,25.0,3.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.714,0.0,0
mylyn,org::eclipse::mylyn::monitor::reports::tests::FileTool,21.0,13,1,36,51.0,0,127.0,9.0,11,3,111.0,86.0,10.0909,100.0,76.0,9.09091,11.0,10.0,1.0,171.0,24.7671,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::StackTrace,25.0,3,1,28,29.0,0,134.0,8.0,10,3,87.0,23.0,8.7,89.0,22.0,8.9,-2.0,3.0,-0.2,164.0,124.591,0
mylyn,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkDetector,2.0,2,1,0,5.0,0,9.0,1.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,31.8571,5.31429,0
mylyn,org::eclipse::mylyn::internal::pde::ui::PdeContextLabelProvider,4.0,3,2,6,8.0,0,13.0,4.0,15,2,34.0,5.0,2.26667,30.0,5.0,2.0,4.0,3.0,0.266667,92.4286,45.4454,0
mylyn,org::eclipse::mylyn::zest::core::widgets::internal::CachedLabel,33.0,3,1,78,83.0,1,127.0,13.0,4,1,29.0,20.0,7.25,3.0,2.0,0.75,26.0,18.0,6.5,103.714,15.5517,0
mylyn,org::eclipse::mylyn::internal::commons::ui::CommonsUiPlugin,3.0,2,1,3,5.0,0,11.0,3.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,43.0,18.7714,0
mylyn,org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPageFactory,11.0,8,2,15,23.0,0,33.0,6.0,6,2,9.0,4.0,1.5,6.0,2.0,1.0,3.0,3.0,0.5,39.5714,16.3492,0
mylyn,org::eclipse::mylyn::wikitext::core::parser::markup::token::ImpliedHyperlinkReplacementToken,3.0,6,2,6,5.0,0,11.0,4.0,9,2,16.0,5.0,1.77778,10.0,3.0,1.11111,6.0,4.0,0.666667,32.7143,21.2054,0
mylyn,org::eclipse::mylyn::internal::context::ui::InterestDecoratorLightweight,20.0,9,1,15,26.0,0,55.0,6.0,25,2,81.0,20.0,3.24,67.0,16.0,2.68,14.0,5.0,0.56,139.714,63.5961,0
mylyn,org::eclipse::mylyn::wikitext::core::parser::markup::block::GlossaryBlock,8.0,7,3,6,20.0,1,37.0,4.0,5,2,31.0,22.0,6.2,9.0,7.0,1.8,22.0,22.0,4.4,32.7143,17.2903,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::commands::MaximizePartHandler,5.0,1,1,0,7.0,0,20.0,1.0,5,2,6.0,5.0,1.2,4.0,2.0,0.8,2.0,3.0,0.4,34.0,7.45238,0
mylyn,org::eclipse::mylyn::internal::context::core::CompositeInteractionContext,23.0,9,1,136,68.0,0,106.0,17.0,11,2,65.0,15.0,5.90909,33.0,10.0,3.0,32.0,11.0,2.90909,94.2857,26.7099,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::MultiSelectionAttributeEditor,11.0,3,2,15,42.0,0,64.0,6.0,13,2,23.0,4.0,1.76923,18.0,3.0,1.38462,5.0,3.0,0.384615,61.2857,20.5776,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::Messages,1.0,0,1,0,2.0,0,3.0,1.0,7,2,16.0,8.0,2.28571,38.0,16.0,5.42857,-22.0,8.0,-3.14286,14.5714,1.80357,1
mylyn,org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditor,133.0,47,1,903,354.0,0,822.0,43.0,28,2,717.0,303.0,25.6071,182.0,59.0,6.5,535.0,288.0,19.1071,32.7143,21.2704,1
mylyn,org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlCommentPhraseModifier,3.0,1,2,6,5.0,0,9.0,4.0,6,2,6.0,2.0,1.0,5.0,2.0,0.833333,1.0,1.0,0.166667,32.7143,14.2619,0
mylyn,org::eclipse::mylyn::internal::bugzilla::core::BugzillaReportSubmitForm,100.0,10,1,153,119.0,0,345.0,18.0,63,2,1157.0,294.0,18.3651,1059.0,191.0,16.8095,98.0,103.0,1.55556,162.429,22.5494,0
mylyn,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteField,11.0,1,3,15,10.0,0,38.0,6.0,9,2,97.0,69.0,10.7778,103.0,75.0,11.4444,-6.0,7.0,-0.666667,110.714,28.3461,0
mylyn,org::eclipse::mylyn::internal::jira::core::model::JiraWorkLog,21.0,3,1,210,21.0,0,62.0,21.0,2,1,3.0,3.0,1.5,0.0,0.0,0.0,3.0,3.0,1.5,15.7143,13.0,1
mylyn,org::eclipse::mylyn::internal::jira::core::Messages,1.0,0,1,0,2.0,0,3.0,1.0,3,1,18.0,18.0,6.0,2.0,2.0,0.666667,16.0,18.0,5.33333,14.8571,1.14286,1
mylyn,org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::SourceLinkReplacementToken,3.0,1,2,6,5.0,0,9.0,4.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14286,0.0,0
mylyn,org::eclipse::mylyn::internal::trac::ui::wizard::TracQueryPage,39.0,24,3,231,136.0,0,322.0,22.0,7,2,52.0,37.0,7.42857,51.0,43.0,7.28571,1.0,4.0,0.142857,39.5714,21.5687,1
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration,28.0,11,1,91,43.0,0,107.0,14.0,25,3,163.0,45.0,6.52,184.0,88.0,7.36,-21.0,35.0,-0.84,53.7143,21.9334,0
mylyn,org::eclipse::mylyn::internal::jira::core::model::IssueField,4.0,8,1,6,6.0,1,13.0,4.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,23.2857,8.42857,0
mylyn,org::eclipse::mylyn::tasks::core::data::TaskDataModel,21.0,43,1,120,56.0,0,96.0,16.0,20,2,117.0,29.0,5.85,65.0,14.0,3.25,52.0,20.0,2.6,46.5714,3.80952,1
mylyn,org::eclipse::mylyn::internal::tasks::ui::views::PriorityDropDownAction,5.0,1,1,6,9.0,0,22.0,4.0,20,3,92.0,17.0,4.6,104.0,19.0,5.2,-12.0,3.0,-0.6,120.714,46.7904,0
mylyn,org::eclipse::mylyn::internal::wikitext::textile::core::block::ListBlock,24.0,10,3,28,60.0,0,106.0,8.0,5,2,22.0,18.0,4.4,20.0,16.0,4.0,2.0,2.0,0.4,32.7143,5.07143,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryLocationUi,10.0,6,3,3,18.0,0,41.0,3.0,19,3,141.0,43.0,7.42105,103.0,26.0,5.42105,38.0,17.0,2.0,72.5714,16.6768,0
mylyn,org::eclipse::mylyn::internal::wikitext::textile::core::phrase::ImageTextilePhraseModifier,3.0,3,2,6,6.0,0,12.0,4.0,5,2,22.0,14.0,4.4,24.0,16.0,4.8,-2.0,0.0,-0.4,32.7143,7.08441,0
mylyn,org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::SimpleWrappedPhraseModifier,6.0,3,2,15,10.0,1,22.0,6.0,5,2,22.0,16.0,4.4,20.0,13.0,4.0,2.0,3.0,0.4,32.7143,2.72078,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::EditorUtil,77.0,29,1,325,135.0,0,273.0,26.0,25,2,485.0,143.0,19.4,123.0,83.0,4.92,362.0,143.0,14.48,61.2857,27.2592,1
mylyn,org::eclipse::mylyn::internal::wikitext::twiki::core::validation::ListWhitespaceValidationRule,13.0,6,2,3,22.0,0,33.0,3.0,3,1,17.0,14.0,5.66667,15.0,12.0,5.0,2.0,2.0,0.666667,23.5714,1.12605,0
mylyn,org::eclipse::mylyn::xplanner::wsdl::db::QueryException,12.0,0,1,21,10.0,0,43.0,7.0,5,2,83.0,79.0,16.6,80.0,76.0,16.0,3.0,3.0,0.6,93.7143,38.1807,0
mylyn,org::eclipse::mylyn::internal::trac::core::client::TracLoginException,1.0,0,2,0,1.0,0,3.0,1.0,4,2,6.0,4.0,1.5,3.0,1.0,0.75,3.0,3.0,0.75,39.5714,15.9524,0
mylyn,org::eclipse::mylyn::internal::sandbox::bridge::bugs::MylynBugsManager,7.0,5,1,15,11.0,0,38.0,6.0,4,2,7.0,5.0,1.75,3.0,2.0,0.75,4.0,4.0,1.0,88.0,55.0612,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil,31.0,8,1,28,48.0,0,130.0,8.0,5,2,25.0,18.0,5.0,23.0,18.0,4.6,2.0,3.0,0.4,41.1429,23.9657,1
mylyn,org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::ImageDrawingStrategy,8.0,2,1,1,8.0,0,45.0,2.0,2,1,17.0,17.0,8.5,1.0,1.0,0.5,16.0,16.0,8.0,24.7143,0.142857,0
mylyn,org::eclipse::mylyn::internal::trac::core::model::TracMilestone,7.0,3,2,21,7.0,0,21.0,7.0,8,2,10.0,4.0,1.25,7.0,1.0,0.875,3.0,3.0,0.375,133.0,87.8,0
mylyn,org::eclipse::mylyn::internal::team::ui::actions::CommitContextAction,6.0,1,1,3,10.0,0,28.0,3.0,10,2,39.0,21.0,3.9,48.0,31.0,4.8,-9.0,3.0,-0.9,139.286,36.2344,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::util::TreeWalker,33.0,5,1,45,45.0,0,130.0,10.0,4,2,17.0,13.0,4.25,4.0,3.0,1.0,13.0,10.0,3.25,56.2857,50.1933,0
mylyn,org::eclipse::mylyn::internal::trac::ui::TracUiPlugin,4.0,6,1,6,18.0,0,19.0,4.0,22,2,46.0,6.0,2.09091,95.0,42.0,4.31818,-49.0,4.0,-2.22727,133.0,54.5248,0
mylyn,org::eclipse::mylyn::internal::tasks::core::TaskList,105.0,101,1,990,321.0,0,519.0,45.0,48,3,860.0,405.0,17.9167,1534.0,1119.0,31.9583,-674.0,35.0,-14.0417,48.0,2.47824,0
mylyn,org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorPage,6.0,5,1,10,16.0,0,74.0,5.0,10,2,148.0,79.0,14.8,63.0,16.0,6.3,85.0,69.0,8.5,42.8571,7.17761,1
mylyn,org::eclipse::mylyn::internal::jira::ui::editor::WorkLogTableLabelProvider,7.0,4,1,3,11.0,0,22.0,3.0,3,1,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,15.7143,7.57143,1
mylyn,org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorExtension,0.0,1,1,3,3.0,1,0.0,3.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,21.5714,7.0,0
mylyn,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::Colors,0.0,0,1,0,0.0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42857,0.0,0
mylyn,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Messages,2.0,3,1,1,3.0,0,9.0,2.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,19.8571,2.0,1
mylyn,org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskListMigrator,45.0,17,2,153,84.0,0,132.0,18.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42857,0.0,1
mylyn,org::eclipse::mylyn::internal::tasks::ui::deprecated::TaskFactory,22.0,9,1,6,40.0,0,95.0,4.0,9,2,23.0,9.0,2.55556,20.0,8.0,2.22222,3.0,4.0,0.333333,45.2857,4.26087,0
mylyn,org::eclipse::mylyn::internal::trac::ui::Messages,1.0,0,1,0,2.0,0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8571,0.0,0
mylyn,org::eclipse::mylyn::internal::trac::core::TracAttributeMapper,13.0,6,2,10,17.0,0,27.0,5.0,7,2,19.0,7.0,2.71429,37.0,28.0,5.28571,-18.0,4.0,-2.57143,39.5714,9.61654,0
mylyn,org::eclipse::mylyn::wikitext::ui::viewer::Messages,2.0,2,1,1,3.0,0,9.0,2.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,19.8571,2.0,1
mylyn,org::eclipse::mylyn::internal::wikitext::twiki::core::validation::TWikiReferenceValidationRule,1.0,1,3,0,2.0,0,3.0,1.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,16.4286,1.71429,0
mylyn,org::eclipse::mylyn::internal::web::ui::BrowserTracker,9.0,3,2,21,10.0,0,31.0,7.0,6,2,9.0,4.0,1.5,24.0,15.0,4.0,-15.0,3.0,-2.5,92.4286,39.5714,0
mylyn,org::eclipse::mylyn::internal::context::core::InteractionContext,64.0,38,1,300,124.0,0,218.0,25.0,24,3,138.0,25.0,5.75,93.0,29.0,3.875,45.0,11.0,1.875,94.2857,36.6667,0
mylyn,org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesWriter,3.0,10,1,1,14.0,0,21.0,2.0,15,2,57.0,12.0,3.8,44.0,12.0,2.93333,13.0,5.0,0.866667,139.143,81.5263,0
mylyn,org::eclipse::mylyn::internal::java::ui::actions::Messages,1.0,0,1,0,2.0,0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8571,0.0,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::TaskEditorBloatMonitor,13.0,6,3,6,22.0,0,47.0,4.0,7,2,17.0,11.0,2.42857,8.0,5.0,1.14286,9.0,11.0,1.28571,64.8571,31.7899,1
mylyn,org::eclipse::mylyn::tasks::core::AbstractTaskListMigrator,0.0,1,1,10,5.0,5,0.0,5.0,6,2,14.0,4.0,2.33333,5.0,3.0,0.833333,9.0,4.0,1.5,43.7143,14.102,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryWizardPage,9.0,4,3,15,20.0,0,57.0,6.0,37,3,154.0,45.0,4.16216,153.0,52.0,4.13513,1.0,9.0,0.027027,152.714,73.936,0
mylyn,org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedQuoteBlock,23.0,7,5,15,36.0,0,79.0,6.0,6,2,91.0,40.0,15.1667,75.0,62.0,12.5,16.0,39.0,2.66667,32.7143,11.3124,0
mylyn,org::eclipse::mylyn::context::core::AbstractContextStructureBridge,3.0,52,1,91,14.0,12,9.0,14.0,14,2,50.0,13.0,3.57143,76.0,24.0,5.42857,-26.0,7.0,-1.85714,120.429,36.46,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage,8.0,10,2,6,53.0,0,126.0,4.0,3,1,19.0,15.0,6.33333,19.0,15.0,6.33333,0.0,0.0,0.0,13.5714,0.451128,0
mylyn,org::eclipse::mylyn::wikitext::tracwiki::core::Main,2.0,2,2,3,7.0,0,12.0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85714,0.0,0
mylyn,org::eclipse::mylyn::zest::layouts::algorithms::VerticalLayoutAlgorithm,11.0,0,3,3,3.0,0,17.0,3.0,4,2,18.0,12.0,4.5,3.0,2.0,0.75,15.0,11.0,3.75,184.857,30.9048,0
mylyn,org::eclipse::mylyn::context::tests::support::DomContextWriter,12.0,17,1,28,71.0,0,108.0,8.0,19,2,84.0,22.0,4.42105,54.0,11.0,2.84211,30.0,12.0,1.57895,131.714,79.3333,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::search::SearchResultContentProvider,4.0,1,1,10,6.0,1,11.0,5.0,9,3,12.0,4.0,1.33333,13.0,4.0,1.44444,-1.0,3.0,-0.111111,135.429,74.0595,0
mylyn,org::eclipse::mylyn::monitor::usage::AbstractStudyQuestionnairePage,1.0,1,1,1,2.0,1,3.0,2.0,5,2,7.0,4.0,1.4,7.0,4.0,1.4,0.0,3.0,0.0,90.7143,48.5102,0
mylyn,org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock,57.0,11,3,28,124.0,0,199.0,8.0,3,2,58.0,37.0,19.3333,52.0,37.0,17.3333,6.0,6.0,2.0,32.7143,8.82266,1
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart,4.0,5,2,3,21.0,0,31.0,3.0,16,3,103.0,27.0,6.4375,345.0,280.0,21.5625,-242.0,11.0,-15.125,61.2857,10.172,1
mylyn,org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock,8.0,6,4,3,13.0,0,29.0,3.0,3,2,9.0,5.0,3.0,9.0,5.0,3.0,0.0,0.0,0.0,32.7143,6.66667,0
mylyn,org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics,59.0,6,1,1081,145.0,0,206.0,47.0,4,1,5.0,3.0,1.25,4.0,2.0,1.0,1.0,1.0,0.25,103.714,20.4857,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation,14.0,2,1,45,20.0,0,67.0,10.0,14,2,49.0,14.0,3.5,43.0,9.0,3.07143,6.0,5.0,0.428571,164.0,21.6531,0
mylyn,org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken,3.0,2,2,6,5.0,0,9.0,4.0,4,2,9.0,6.0,2.25,9.0,6.0,2.25,0.0,0.0,0.0,32.7143,5.39683,0
mylyn,org::eclipse::mylyn::internal::tasklist::RelativePathUtil,6.0,2,1,0,15.0,0,27.0,1.0,3,1,5.0,5.0,1.66667,5.0,5.0,1.66667,0.0,0.0,0.0,164.429,0.428571,0
mylyn,org::eclipse::mylyn::tasks::core::RepositoryStatus,20.0,14,1,91,33.0,0,74.0,14.0,18,3,249.0,107.0,13.8333,152.0,101.0,8.44444,97.0,101.0,5.38889,97.1429,10.852,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::actions::FilterCompletedTasksAction,3.0,2,1,1,12.0,0,19.0,2.0,15,2,36.0,6.0,2.4,36.0,6.0,2.4,0.0,3.0,0.0,139.571,74.1508,0
mylyn,org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge,22.0,6,2,55,27.0,0,75.0,11.0,8,2,20.0,8.0,2.5,19.0,7.0,2.375,1.0,3.0,0.125,92.4286,30.2071,0
mylyn,org::eclipse::mylyn::internal::xplanner::core::service::exceptions::AuthenticationException,1.0,1,1,0,1.0,0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42857,0.0,0
mylyn,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteServerInfo,46.0,2,1,120,40.0,0,92.0,16.0,9,2,252.0,225.0,28.0,278.0,251.0,30.8889,-26.0,7.0,-2.88889,110.714,23.5737,0
mylyn,org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor,30.0,12,3,21,63.0,0,114.0,7.0,33,2,229.0,37.0,6.93939,166.0,23.0,5.0303,63.0,25.0,1.90909,139.143,68.2614,0
mylyn,org::eclipse::mylyn::tasks::core::data::TaskAttribute,60.0,107,1,561,99.0,0,202.0,34.0,33,3,388.0,112.0,11.7576,257.0,94.0,7.78788,131.0,20.0,3.9697,47.1429,9.16973,0
mylyn,org::eclipse::mylyn::zest::layouts::algorithms::ContinuousLayoutAlgorithm,12.0,1,2,28,22.0,1,53.0,8.0,9,3,75.0,33.0,8.33333,43.0,36.0,4.77778,32.0,26.0,3.55556,184.857,43.3809,0
mylyn,org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventClassifier,22.0,5,1,28,36.0,0,50.0,8.0,8,2,18.0,7.0,2.25,20.0,7.0,2.5,-2.0,4.0,-0.25,109.857,72.7619,0
mylyn,org::eclipse::mylyn::internal::context::core::InteractionContextScaling,14.0,14,1,78,17.0,0,43.0,13.0,8,2,42.0,21.0,5.25,39.0,16.0,4.875,3.0,5.0,0.375,73.8571,13.2551,0
mylyn,org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet3,5.0,5,1,0,22.0,0,46.0,1.0,2,1,2.0,2.0,1.0,4.0,4.0,2.0,-2.0,0.0,-1.0,80.8571,0.0,0
mylyn,org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareNode,20.0,5,1,120,47.0,0,89.0,16.0,3,3,19.0,19.0,6.33333,15.0,15.0,5.0,4.0,4.0,1.33333,39.5714,13.0,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskRepositoryAction,3.0,14,2,3,41.0,0,101.0,3.0,29,3,188.0,91.0,6.48276,138.0,61.0,4.75862,50.0,30.0,1.72414,139.571,104.862,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter,10.0,4,1,3,13.0,0,34.0,3.0,7,3,58.0,26.0,8.28571,39.0,10.0,5.57143,19.0,17.0,2.71429,57.7143,12.5542,0
mylyn,org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage,29.0,8,3,55,51.0,0,192.0,11.0,7,2,43.0,16.0,6.14286,44.0,23.0,6.28571,-1.0,5.0,-0.142857,44.5714,14.7841,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog,1.0,0,1,1,3.0,0,6.0,2.0,5,3,8.0,4.0,1.6,8.0,5.0,1.6,0.0,3.0,0.0,135.571,87.0893,0
mylyn,org::eclipse::mylyn::internal::jira::core::IJiraConstants,0.0,0,1,0,0.0,0,0.0,0.0,5,2,50.0,24.0,10.0,23.0,22.0,4.6,27.0,23.0,5.4,43.7143,23.0971,0
mylyn,org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics,2.0,2,1,1,8.0,0,14.0,2.0,6,2,24.0,10.0,4.0,2.0,1.0,0.333333,22.0,10.0,3.66667,65.0,16.4405,0
mylyn,org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade,35.0,3,1,253,59.0,1,107.0,23.0,2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,20.8571,6.14286,0
mylyn,org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView,39.0,12,1,210,91.0,0,272.0,21.0,4,1,0.0,0.0,0.0,3.0,3.0,0.75,-3.0,0.0,-0.75,164.0,0.0,0
mylyn,org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages,2.0,2,1,1,3.0,0,9.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42857,0.0,1
mylyn,org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken,3.0,2,2,6,5.0,0,9.0,4.0,7,2,8.0,2.0,1.14286,6.0,2.0,0.857143,2.0,1.0,0.285714,32.7143,13.6786,0
mylyn,org::eclipse::mylyn::internal::trac::core::model::TracComponent,5.0,3,2,10,5.0,0,15.0,5.0,8,2,10.0,4.0,1.25,7.0,1.0,0.875,3.0,3.0,0.375,133.0,87.8,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::actions::CollapseAllAction,3.0,1,1,1,6.0,0,13.0,2.0,12,2,25.0,4.0,2.08333,25.0,6.0,2.08333,0.0,3.0,0.0,139.571,80.9886,0
mylyn,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteScheme,39.0,4,1,91,34.0,1,81.0,14.0,9,2,219.0,192.0,24.3333,242.0,215.0,26.8889,-23.0,7.0,-2.55556,110.714,24.0261,0
mylyn,org::eclipse::mylyn::resources::ui::ResourcesUi,1.0,4,1,0,3.0,0,3.0,1.0,4,2,6.0,4.0,1.5,2.0,1.0,0.5,4.0,3.0,1.0,48.5714,21.4286,0
mylyn,org::eclipse::mylyn::internal::tasks::ui::util::Messages,1.0,0,1,0,2.0,0,3.0,1.0,7,2,22.0,12.0,3.14286,20.0,8.0,2.85714,2.0,12.0,0.285714,14.5714,3.93506,0
mylyn,org::eclipse::mylyn::internal::trac::core::TracClientManager,22.0,21,1,66,54.0,0,107.0,12.0,6,3,113.0,84.0,18.8333,10.0,5.0,1.66667,103.0,81.0,17.1667,140.714,4.82807,0
mylyn,org::eclipse::mylyn::internal::tasks::core::TaskContainerDelta,6.0,4,1,15,6.0,0,20.0,6.0,7,3,38.0,13.0,5.42857,27.0,13.0,3.85714,11.0,5.0,1.57143,43.7143,4.21053,0
mylyn,org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite,8.0,8,1,28,9.0,0,29.0,8.0,4,1,3.0,2.0,0.75,3.0,2.0,0.75,0.0,0.0,0.0,164.0,10.5714,0
